6460.0	1.0037952288278442
6460.02	1.0038345802872979
6460.04	1.003663529256767
6460.06	1.0030031043229801
6460.08	1.0019095016209394
6460.1	1.0007650632539975
6460.12	0.9998779435239835
6460.14	0.9994116167558631
6460.16	0.9994714921390552
6460.18	0.9999387065120066
6460.2	1.0006283001476575
6460.22	1.0015109253698662
6460.24	1.0023784148629447
6460.26	1.002689111262745
6460.28	1.001914467030139
6460.3	0.9999838606526336
6460.32	0.9977575819365415
6460.34	0.9967295497134001
6460.36	0.9975506219861106
6460.38	0.9993554611306699
6460.4	1.0009512601421633
6460.42	1.0018689724118661
6460.44	1.0022358223759051
6460.46	1.0023749927158132
6460.48	1.0025005628464276
6460.5	1.0025859685707545
6460.52	1.0025649557545018
6460.54	1.0024849169412706
6460.56	1.0023960406771026
6460.58	1.0023204115874076
6460.6	1.0023683744807088
6460.62	1.002688206961714
6460.64	1.0032255205796061
6460.66	1.003668635640359
6460.68	1.0036935318937457
6460.7	1.0031697121288856
6460.72	1.0021952178161273
6460.74	1.0011249454349302
6460.76	1.0004918275541654
6460.78	1.0005829242677247
6460.8	1.0010250758490644
6460.82	1.0010018842802495
6460.84	0.9999421085891406
6460.86	0.9980610372997027
6460.88	0.9963092064448952
6460.9	0.9955222056022163
6460.92	0.9955546445780034
6460.94	0.995667993432315
6460.96	0.9954420240552364
6460.98	0.9944658032728059
6461.0	0.9916710621220788
6461.02	0.9863285987204035
6461.04	0.9798263379563403
6461.06	0.9754939567303506
6461.08	0.9759717810566227
6461.1	0.980802006398455
6461.12	0.9868189983677612
6461.14	0.9906467993754291
6461.16	0.990928511865136
6461.18	0.9890156018836876
6461.2	0.9876431381226939
6461.22	0.9883281288654373
6461.24	0.9902269256689814
6461.26	0.9917548860229649
6461.28	0.9925286829604913
6461.3	0.9931593232666143
6461.32	0.9938338872522908
6461.34	0.9941696172619058
6461.36	0.9943180198054886
6461.38	0.9949819029504569
6461.4	0.996147774395428
6461.42	0.996945419527349
6461.44	0.9970239597242748
6461.46	0.9970719280257344
6461.48	0.9976951577757547
